Spieler,Verein,Liga,Liga (voll),Alter,Altersband,Fuß,Größe (cm),Minuten,PSV-99,Top-5 PSV-99,Speed Flag,Speed Score,Δ PSV-99,HSR P60BIP,Sprint P60BIP,HI-Dist P60BIP,Expl.Acc BIP,BIP Score,BIP Level,Δ HSR BIP,HSR OTIP P30,Sprint OTIP P30,HI-Dist OTIP P30,Expl.Acc OTIP,OTIP Score,OTIP Pass,Δ HSR OTIP,Time→HSR (s),Time→HSR CoD (s),Time→Sprint (s),Time→505° (s),Burst Score,Δ T→HSR,Physical Score,IFI Raw,IFI Percentile,IFI Label,IFI Punkte,Box Threat,Dribbling,Finishing,Involvement,Passing Quality,Pressing,Providing Teammates,Run Quality,Pct_Box Threat,Pct_Dribbling,Pct_Finishing,Pct_Involvement,Pct_Passing Quality,Pct_Pressing,Pct_Providing Teammates,Pct_Run Quality,Lbl_Box Threat,Lbl_Dribbling,Lbl_Finishing,Lbl_Involvement,Lbl_Passing Quality,Lbl_Pressing,Lbl_Providing Teammates,Lbl_Run Quality,Final Total,Final Tier,Spielertyp,Transfer Score,Transferwert (€)
Maciej Famulak,Pogoń Siedlce,POL 2,POL - I liga,27,24+,Both,184.0,2236,28.31,29.98,—,0,-1.14,890.53,254.6,1145.13,0.89,2,➡ MEDIUM,100.9,421.28,90.91,512.2,0.37,2,✅ YES,34.4,0.62,0.66,1.2,1.77,4,-0.04,7.0,0.167,0.589,AVERAGE,3,-0.3701192766950456,0.5317214572367858,-0.3642086824559676,0.4822161046280777,0.8005325734265536,-0.1137744254232213,0.1349844119527352,0.2339964179188494,0.298,0.711,0.479,0.731,0.795,0.495,0.563,0.579,BELOW,AVERAGE,BELOW,AVERAGE,STRONG,BELOW,AVERAGE,AVERAGE,10.0,🟡 WATCHLIST,Keins dominant,-0.2468640164849553,100000.0
Samuel Ďatko,Žilina,SVK,SVK - Niké Liga,25,24+,Right,177.0,675,28.33,29.76,—,0,-1.12,932.41,251.09,1183.5,0.48,2,➡ MEDIUM,142.8,438.1,78.77,516.86,0.0,2,✅ YES,51.2,0.73,0.8,1.84,1.97,0,0.07,5.0,0.694,0.904,ELITE,5,0.4311424854640964,0.0669198719666151,0.4464842394894832,0.2897790656245385,1.6800862616832808,0.351815881756349,2.32158424238979,-0.0379917962125019,0.69,0.521,0.688,0.642,0.947,0.728,0.978,0.481,AVERAGE,AVERAGE,AVERAGE,AVERAGE,ELITE,AVERAGE,ELITE,BELOW,10.0,🟡 WATCHLIST,Keins dominant,0.445301047607019,400000.0
Bogdan Melnyk,Várda SE,HUN,HUN - Nemzeti Bajnokság,29,24+,Right,176.0,288,28.67,28.67,—,0,-0.78,840.86,245.86,1086.72,2.43,3,🔼 HIGH,51.3,463.66,146.14,609.8,1.24,4,✅ YES,76.8,0.78,,1.6,2.24,0,0.12,9.0,-0.564,0.103,WEAK,1,-1.049492050947044,0.2049844177741839,-0.7189212297540292,0.5943678817973211,-1.1147063893587792,0.4579348469452497,-1.5299101482678257,-1.3534156986484254,0.085,0.592,0.223,0.771,0.071,0.771,0.009,0.033,WEAK,AVERAGE,WEAK,STRONG,WEAK,STRONG,WEAK,WEAK,10.0,🟡 WATCHLIST,Keins dominant,-0.7489583731555853,350000.0
Sunday Jude,České Budějovice,CZE 2,CZE - FNL,22,U23,Right,174.0,581,30.01,30.68,🟠 MEDIUM,1,0.56,778.95,356.09,1135.04,3.01,3,🔼 HIGH,-10.6,285.58,78.81,364.39,0.58,1,❌ NO,-101.3,0.6,0.6,1.24,1.97,3,-0.06,8.0,0.027,0.485,BELOW,2,-0.5396413998367399,0.550159077815316,-0.0981266285573003,0.7527105696326031,-0.4531291277796512,-0.2769449968881801,-0.5663780312927044,0.8445493119143995,0.24,0.73,0.535,0.817,0.305,0.39,0.241,0.802,WEAK,AVERAGE,AVERAGE,STRONG,BELOW,BELOW,WEAK,STRONG,10.0,🟡 WATCHLIST,Keins dominant,-0.2962133601527367,350000.0
Alegria,Zalaegerszegi TE,HUN,HUN - Nemzeti Bajnokság,22,U23,,,195,29.6,29.6,🟠 MEDIUM,1,0.15,860.44,267.72,1128.16,1.7,3,🔼 HIGH,70.8,301.53,43.34,344.86,0.61,1,❌ NO,-85.4,0.68,0.68,1.61,2.09,1,0.02,7.0,0.361,0.748,AVERAGE,3,0.910572409481682,-0.2730156617026509,0.6623991629325107,0.2349720009638495,-0.3593481291737189,-0.1808498777357282,0.2294357145043746,1.6635831559245806,0.853,0.368,0.748,0.617,0.359,0.465,0.619,0.938,STRONG,BELOW,AVERAGE,AVERAGE,BELOW,BELOW,AVERAGE,ELITE,10.0,🟡 WATCHLIST,Tiefenläufer,0.1941498186305027,
Philip Azango,Spartak Trnava,SVK,SVK - Niké Liga,29,24+,Left,167.0,1027,30.02,31.22,🟠 MEDIUM,1,0.57,731.94,355.06,1087.0,1.8,3,🔼 HIGH,-57.7,280.84,114.58,395.42,0.26,0,❌ NO,-106.1,0.66,0.68,1.31,2.1,3,0.0,6.5,0.29,0.673,AVERAGE,3,0.5904045974270772,0.2707308960680606,-0.3994990139777102,0.3854312217165558,0.1714734093301684,-0.1932693474747035,0.2368153336273199,1.258706371503455,0.746,0.624,0.461,0.69,0.597,0.457,0.626,0.887,AVERAGE,AVERAGE,BELOW,AVERAGE,AVERAGE,BELOW,AVERAGE,STRONG,9.5,🔴 RISIKO,Tiefenläufer,0.0105591110550429,450000.0
Zalán Kerezsi,MTK,HUN,HUN - Nemzeti Bajnokság,23,U23,Left,178.0,923,29.95,31.06,🟠 MEDIUM,1,0.5,718.77,369.84,1088.61,1.86,3,🔼 HIGH,-70.8,257.51,77.65,335.16,0.32,0,❌ NO,-129.4,0.66,0.68,1.29,1.95,3,0.0,6.5,0.221,0.634,AVERAGE,3,0.6664116999025534,-0.0439352123184129,0.5317162903109837,0.8346523606124382,-0.3713688938875136,-0.0020952028598064,-0.4284953143175473,0.5830633247003227,0.773,0.459,0.713,0.86,0.356,0.563,0.31,0.742,STRONG,BELOW,AVERAGE,STRONG,BELOW,AVERAGE,BELOW,AVERAGE,9.5,🔴 RISIKO,Keins dominant,0.0372018492203348,400000.0
David Jurčenko,Chrudim,CZE 2,CZE - FNL,22,U23,Right,181.0,226,28.07,28.07,—,0,-1.38,1098.31,338.95,1437.27,0.51,3,🔼 HIGH,308.7,428.62,134.19,562.81,0.0,3,✅ YES,41.7,,,,2.06,0,,7.5,-0.24,0.274,BELOW,2,0.3383466151922801,-0.7933168215369476,0.0857569718941635,-0.5001763735064084,-1.4398459165820494,0.8741207433456056,-0.473531961352333,-0.0085745508038299,0.653,0.114,0.574,0.283,0.022,0.873,0.281,0.49,AVERAGE,WEAK,AVERAGE,BELOW,WEAK,STRONG,BELOW,BELOW,9.5,🔴 RISIKO,Keins dominant,-0.5295152604895967,
Márk Mucsányi,Diósgyőr,HUN,HUN - Nemzeti Bajnokság,25,24+,Right,184.0,347,28.87,29.24,—,0,-0.58,953.19,290.24,1243.44,2.86,4,🔼 HIGH,163.6,369.85,159.49,529.34,0.98,3,✅ YES,-17.1,0.7,0.8,1.39,2.1,0,0.04,8.5,-0.666,0.067,WEAK,1,-0.4866144652043531,0.1246011037077619,-0.5813567393686084,-1.0940949032340093,-1.0614238436835053,-0.5336330917852335,-1.2554498613768434,-0.4400983491011339,0.254,0.555,0.352,0.093,0.091,0.256,0.049,0.285,BELOW,AVERAGE,BELOW,WEAK,WEAK,BELOW,WEAK,BELOW,9.5,🔴 RISIKO,Keins dominant,-0.8730243122406695,100000.0
Jason Lokilo,Piast Gliwice,POL 1,POL - Ekstraklasa,28,24+,Left,175.0,487,28.81,29.56,—,0,-0.64,868.69,258.76,1127.45,1.85,3,🔼 HIGH,79.1,406.37,72.18,478.55,0.25,1,❌ NO,19.5,0.72,0.75,1.39,2.13,0,0.06,4.5,0.912,0.96,ELITE,5,-0.1927589542708053,3.1879320475688058,-0.7484184689306773,0.4085763066931547,1.9571377725073629,-0.661945297506316,2.730043718147658,0.6148319752680932,0.405,0.996,0.192,0.701,0.969,0.203,0.996,0.75,BELOW,ELITE,WEAK,AVERAGE,ELITE,WEAK,ELITE,STRONG,9.5,🔴 RISIKO,Dribbler,0.890062363261955,700000.0
Luka Bobičanec,Mura,SVN,SVN - 1. SNL,33,24+,Right,180.0,377,28.15,28.15,—,0,-1.3,728.04,244.86,972.9,2.18,1,🔽 LOW,-61.6,344.56,119.34,463.89,0.88,2,✅ YES,-42.4,0.63,0.73,1.56,2.06,1,-0.03,4.5,0.849,0.949,ELITE,5,0.9105809000843236,-0.019732702335186,1.5513944013147971,0.3836409198995377,2.5398933061395894,-0.9162816043271896,2.457409836279436,-0.1167926990933154,0.855,0.465,0.918,0.686,0.991,0.116,0.987,0.45,STRONG,BELOW,ELITE,AVERAGE,ELITE,WEAK,ELITE,BELOW,9.5,🔴 RISIKO,Keins dominant,0.5950187730217936,300000.0
Jakub Kadák,Dukla Praha,CZE 1,CZE - First League,26,24+,Right,177.0,292,27.8,27.8,—,0,-1.65,946.42,296.31,1242.73,1.32,4,🔼 HIGH,156.8,491.26,158.85,650.11,0.0,3,✅ YES,104.3,0.78,1.01,1.51,2.12,0,0.12,8.5,-0.494,0.143,WEAK,1,-1.035965320729407,-0.5176097122114965,-0.7863095296239463,0.1690803122180912,0.3529220533508397,-0.3562248105401953,-0.2274648418034312,-1.5537237304125773,0.093,0.243,0.167,0.592,0.661,0.341,0.396,0.011,WEAK,WEAK,WEAK,AVERAGE,AVERAGE,BELOW,BELOW,WEAK,9.5,🔴 RISIKO,Keins dominant,-0.575130210785089,900000.0
Nemanja Antonov,Nyíregyháza Spartacus,HUN,HUN - Nemzeti Bajnokság,31,24+,Left,182.0,896,28.92,29.76,—,0,-0.53,828.75,281.47,1110.22,1.69,3,🔼 HIGH,39.1,420.98,128.94,549.92,0.15,3,✅ YES,34.1,0.71,0.75,1.37,2.0,0,0.05,7.5,-0.13,0.364,BELOW,2,-0.9345549774879834,-0.2867943650381479,-0.4114420286703714,-0.5539632708943973,0.3276422903714498,0.1696592871189116,1.4249293268761605,-0.7782972731946826,0.102,0.361,0.457,0.252,0.642,0.652,0.922,0.162,WEAK,BELOW,BELOW,BELOW,AVERAGE,AVERAGE,ELITE,WEAK,9.5,🔴 RISIKO,Keins dominant,-0.2646990876226457,400000.0
Igor Strzałek,Nieciecza,POL 1,POL - Ekstraklasa,22,U23,Right,183.0,700,27.98,29.52,—,0,-1.47,945.14,209.04,1154.18,1.34,3,🔼 HIGH,155.5,515.29,144.88,660.17,0.32,3,✅ YES,128.4,0.67,0.68,1.14,1.98,2,0.01,8.5,-0.763,0.039,WEAK,1,-1.1265433899594772,-0.2827847169037599,-0.7391925283658128,-0.4318223339311143,-0.6162363816948464,-0.8759452459328356,-0.834277186451556,-1.1953999804129594,0.06,0.367,0.201,0.309,0.236,0.129,0.143,0.054,WEAK,BELOW,WEAK,BELOW,WEAK,WEAK,WEAK,WEAK,9.5,🔴 RISIKO,Keins dominant,-0.8950238999054261,700000.0
Damjan Bohar,Koper,SVN,SVN - 1. SNL,35,24+,Right,172.0,279,28.48,28.48,—,0,-0.97,803.73,355.93,1159.65,1.6,4,🔼 HIGH,14.1,398.9,162.01,560.91,0.0,3,✅ YES,12.0,0.81,1.07,1.8,2.2,0,0.15,8.5,-0.75,0.044,WEAK,1,0.0236872634654125,-0.5882620703415764,-0.8155638664982882,-2.0476677603968065,-1.505671781732168,-0.0456123901441796,-1.3236511625977954,0.301123662892217,0.503,0.205,0.151,0.009,0.018,0.532,0.036,0.612,AVERAGE,WEAK,WEAK,WEAK,WEAK,AVERAGE,WEAK,AVERAGE,9.5,🔴 RISIKO,Keins dominant,-0.8844851379063436,200000.0
Daniel Smékal,Pardubice,CZE 1,CZE - First League,25,24+,Right,193.0,303,30.56,30.56,🟡 FAST,2,1.11,757.33,389.36,1146.69,2.88,3,🔼 HIGH,-32.3,272.19,72.23,344.42,0.95,1,❌ NO,-114.7,0.71,,1.48,2.37,0,0.05,8.5,-0.529,0.116,WEAK,1,0.5901821336670138,-1.6757318422498964,0.0877054832893347,-0.2401944514494163,-1.422256473159356,-0.6437296196662805,-0.6271834430391149,-0.3040953405386642,0.744,0.016,0.577,0.419,0.027,0.212,0.225,0.345,AVERAGE,WEAK,AVERAGE,BELOW,WEAK,WEAK,WEAK,BELOW,9.5,🔴 RISIKO,Keins dominant,-0.7603497959552817,300000.0
Mohamed Mezghrani,Ruch Chorzów,POL 2,POL - I liga,32,24+,Right,178.0,305,28.82,28.82,—,0,-0.63,1054.69,265.23,1319.92,0.35,2,➡ MEDIUM,265.1,699.42,142.64,842.06,0.42,3,✅ YES,312.5,0.88,,,2.17,0,0.22,6.5,0.145,0.574,AVERAGE,3,-1.1054362481720006,0.2141538433249605,-0.5527200775504431,2.7512968791158428,0.557355446639823,0.5368099128800621,-0.0199341954116859,-1.2219864088988277,0.065,0.597,0.392,0.995,0.724,0.806,0.475,0.049,WEAK,AVERAGE,BELOW,ELITE,AVERAGE,STRONG,BELOW,WEAK,9.5,🔴 RISIKO,Keins dominant,-0.3433200141814377,250000.0
Jesus Diaz,Zagłębie Lubin,POL 1,POL - Ekstraklasa,27,24+,,,354,28.67,29.18,—,0,-0.78,802.25,255.67,1057.92,0.7,1,🔽 LOW,12.6,409.47,105.08,514.55,0.62,3,✅ YES,22.6,0.76,,,2.24,0,0.1,5.5,0.543,0.849,STRONG,4,0.9545538151713528,1.039683860888978,-0.0477578977505497,0.7099493386521935,0.2803278754826978,0.1924243461055833,0.6349549304005685,0.5813966242587648,0.864,0.866,0.543,0.809,0.633,0.664,0.76,0.74,STRONG,STRONG,AVERAGE,STRONG,AVERAGE,AVERAGE,STRONG,AVERAGE,9.5,🔴 RISIKO,Dribbler,0.4719909417828584,
Christopher Simon,Puszcza Niepołomice,POL 2,POL - I liga,27,24+,Left,185.0,182,28.33,28.33,—,0,-1.12,950.86,229.69,1180.55,0.73,2,➡ MEDIUM,161.3,553.66,127.03,680.69,0.0,3,✅ YES,166.7,0.79,0.85,,2.0,0,0.13,6.5,0.196,0.615,AVERAGE,3,-1.2938380189304282,0.8919411213192178,-0.5413495373838696,0.7026911323536486,1.5337573121854646,1.944107217852868,-0.5311130808493983,-1.135727812387763,0.031,0.837,0.407,0.806,0.927,0.985,0.256,0.071,WEAK,STRONG,BELOW,STRONG,ELITE,ELITE,BELOW,WEAK,9.5,🔴 RISIKO,Keins dominant,-0.232019175490966,
Tomáš Přikryl,Odra Opole,POL 2,POL - I liga,34,24+,Right,177.0,603,27.77,28.32,—,0,-1.68,1047.94,277.14,1325.08,0.99,2,➡ MEDIUM,258.3,569.66,105.42,675.08,0.68,3,✅ YES,182.7,0.72,0.77,1.58,2.22,0,0.06,6.5,0.281,0.668,AVERAGE,3,1.5102389821174629,0.0109114087586885,0.6186908800646471,0.3646737396816406,0.5748884925504658,-1.65707531613183,0.845721649721849,-0.021757001283039,0.955,0.483,0.73,0.681,0.728,0.013,0.828,0.486,ELITE,BELOW,AVERAGE,AVERAGE,AVERAGE,WEAK,STRONG,BELOW,9.5,🔴 RISIKO,Box-Threat,-0.1369429495331263,200000.0
Albion Rrahmani,Sparta Praha,CZE 1,CZE - First League,26,24+,Right,187.0,382,28.36,28.36,—,0,-1.09,729.99,208.88,938.87,1.9,1,🔽 LOW,-59.6,452.61,102.81,555.42,1.31,3,✅ YES,65.7,0.71,0.85,1.4,2.14,0,0.05,5.5,0.49,0.819,STRONG,4,0.811271546964603,-0.4533045032627364,0.8503355479458813,0.4335335424741965,0.7546023399462327,0.4287669553876412,0.8519442108561266,0.2459004680898435,0.82,0.285,0.788,0.713,0.78,0.759,0.829,0.584,STRONG,BELOW,STRONG,AVERAGE,STRONG,STRONG,STRONG,AVERAGE,9.5,🔴 RISIKO,Keins dominant,0.4275033303906853,4500000.0
Albert Labík,Karviná,CZE 1,CZE - First League,22,U23,Left,178.0,230,28.3,28.3,—,0,-1.15,953.54,400.69,1354.23,0.52,3,🔼 HIGH,163.9,517.99,154.53,672.52,0.0,3,✅ YES,131.1,,,,2.42,0,,7.5,-0.093,0.396,BELOW,2,0.247268801034041,-0.2926452064136001,0.4896961567635118,-0.0013312338062048,0.03835591851778,-0.1316828103823657,-0.7145743352269661,-0.3771947280734684,0.612,0.356,0.697,0.517,0.534,0.486,0.189,0.312,AVERAGE,BELOW,AVERAGE,AVERAGE,AVERAGE,BELOW,WEAK,BELOW,9.5,🔴 RISIKO,Keins dominant,-0.2433326426848397,700000.0
Szymon Lyczko,Stal Rzeszów,POL 2,POL - I liga,20,U21,Right,178.0,1943,30.01,31.7,🟠 MEDIUM,1,0.56,736.14,320.41,1056.56,1.53,2,➡ MEDIUM,-53.5,319.72,104.96,424.67,0.74,1,❌ NO,-67.2,0.56,0.66,1.24,1.89,4,-0.1,7.5,-0.065,0.412,BELOW,2,0.0138266814772596,0.04416207261065,-0.4963702829930582,-0.1965276292584297,-0.2813514067918318,-0.3024922372025024,0.3104727571891608,0.3914605625116999,0.497,0.506,0.436,0.446,0.397,0.377,0.648,0.657,BELOW,AVERAGE,BELOW,BELOW,BELOW,BELOW,AVERAGE,AVERAGE,9.5,🔴 RISIKO,Keins dominant,-0.4465966489311156,450000.0
Dennis Owusu,Baník Ostrava,CZE 1,CZE - First League,25,24+,Both,173.0,383,30.41,31.02,🟠 MEDIUM,1,0.96,775.14,363.36,1138.49,3.17,3,🔼 HIGH,-14.5,281.3,89.82,371.12,0.66,1,❌ NO,-105.6,0.64,0.67,1.32,2.0,2,-0.02,7.5,-0.061,0.417,BELOW,2,-0.578193219934637,0.726629990972706,-0.8313918111785852,-0.6329592137398271,1.0925412288326397,-0.8106809689662914,0.5222500657688475,0.0244287537931257,0.212,0.786,0.143,0.225,0.866,0.156,0.724,0.506,WEAK,STRONG,WEAK,WEAK,STRONG,WEAK,AVERAGE,AVERAGE,9.5,🔴 RISIKO,Keins dominant,-0.1852568131643012,50000.0
Michal Bílek,Teplice,CZE 1,CZE - First League,29,24+,Right,178.0,222,30.0,30.0,🟠 MEDIUM,1,0.55,777.77,241.46,1019.24,0.0,0,🔽 LOW,-11.8,470.24,143.05,613.29,0.0,3,✅ YES,83.3,,,,2.5,0,,6.5,0.073,0.515,AVERAGE,3,-1.0744801959890684,0.1923287730782718,-0.6103314859843884,0.6301699392896306,1.623786172703455,-0.4544619227264904,1.4276233224555994,-1.1537958567206847,0.074,0.581,0.321,0.784,0.942,0.299,0.924,0.064,WEAK,AVERAGE,BELOW,STRONG,ELITE,BELOW,ELITE,WEAK,9.5,🔴 RISIKO,Keins dominant,-0.0748679032324592,300000.0
Jorge Félix,Piast Gliwice,POL 1,POL - Ekstraklasa,35,24+,Right,175.0,392,26.66,26.66,—,0,-2.79,926.46,184.64,1111.1,0.89,2,➡ MEDIUM,136.9,552.29,109.41,661.7,0.75,3,✅ YES,165.4,0.77,0.78,1.73,2.24,0,0.11,6.5,0.236,0.643,AVERAGE,3,0.2731781199914262,-0.3254132070892784,-1.3053232377145003,1.5875579479133228,0.466600961778538,0.8817893780406593,0.548803831891162,-0.2352143283046324,0.621,0.343,0.033,0.949,0.695,0.875,0.731,0.39,AVERAGE,BELOW,WEAK,ELITE,AVERAGE,STRONG,AVERAGE,BELOW,9.5,🔴 RISIKO,Keins dominant,0.2774418126366448,300000.0
Kamil Cybulski,Stal Mielec,POL 2,POL - I liga,21,U21,,174.0,713,30.12,30.62,🟠 MEDIUM,1,0.67,704.81,320.08,1024.89,2.36,2,➡ MEDIUM,-84.8,283.26,74.22,357.48,0.44,0,❌ NO,-103.7,0.63,0.64,1.22,2.06,3,-0.03,5.5,0.384,0.766,STRONG,4,1.0505529835952772,0.9462752215970324,0.4410739588266366,-0.0054972065159012,-0.2580790268436249,-1.2058136048327106,-0.3533485769464132,2.454021226863045,0.88,0.851,0.686,0.512,0.405,0.047,0.339,0.989,STRONG,STRONG,AVERAGE,AVERAGE,BELOW,WEAK,BELOW,ELITE,9.5,🔴 RISIKO,Tiefenläufer + Box,-0.0634539761194301,400000.0
Radek Ovesny,Hanácká,CZE 2,CZE - FNL,22,U23,,,382,30.2,31.12,🟠 MEDIUM,1,0.75,823.14,273.45,1096.59,1.85,3,🔼 HIGH,33.5,415.64,98.6,514.24,0.33,2,✅ YES,28.7,0.76,0.76,1.59,2.04,0,0.1,8.0,-0.477,0.151,WEAK,1,-0.2497065478485702,-0.8231838783664684,-0.0348512928169108,-0.2364362098451977,-0.6483752756059333,-0.2266730964164044,-1.0497090886018667,-0.5466400404108204,0.365,0.109,0.544,0.421,0.218,0.434,0.085,0.25,BELOW,WEAK,AVERAGE,BELOW,WEAK,BELOW,WEAK,BELOW,9.0,🔴 RISIKO,Keins dominant,-0.7634106290510984,
Daniel Langhamer,Mladá Boleslav,CZE 1,CZE - First League,23,U23,Right,173.0,274,28.44,28.44,—,0,-1.01,1064.32,295.35,1359.67,1.24,3,🔼 HIGH,274.7,519.13,103.74,622.87,1.25,3,✅ YES,132.2,0.88,,1.64,1.88,1,0.22,8.0,-0.301,0.239,WEAK,1,-0.892186865889457,-0.4941603501312048,-0.5406338186180042,0.4589592240390051,0.0595433042734197,-0.4067586563076558,-0.7509534538682705,0.161203018171527,0.116,0.26,0.408,0.722,0.543,0.321,0.174,0.544,WEAK,BELOW,BELOW,AVERAGE,AVERAGE,BELOW,WEAK,AVERAGE,9.0,🔴 RISIKO,Keins dominant,-0.4869694659408275,500000.0
Lukáš Haraslín,Sparta Praha,CZE 1,CZE - First League,30,24+,Right,182.0,1580,28.75,30.36,—,0,-0.7,655.12,209.54,864.66,1.44,1,🔽 LOW,-134.5,356.15,103.14,459.29,0.74,1,❌ NO,-30.8,0.64,0.65,1.42,1.92,3,-0.02,4.0,0.796,0.935,ELITE,5,1.0685493360574363,1.4040146368577373,1.3576733812040578,-0.0574029252070206,0.1821255193879517,0.4643459325424749,0.6010525533867839,1.3511596934234922,0.882,0.92,0.897,0.497,0.604,0.773,0.748,0.897,STRONG,ELITE,STRONG,BELOW,AVERAGE,STRONG,AVERAGE,STRONG,9.0,🔴 RISIKO,Komplettflügel,0.5782190144007554,6000000.0
Fran Álvarez,Widzew Łódź,POL 1,POL - Ekstraklasa,28,24+,Right,178.0,500,28.1,28.34,—,0,-1.35,808.09,239.5,1047.59,0.95,1,🔽 LOW,18.5,401.69,109.93,511.62,0.23,2,✅ YES,14.8,0.76,0.96,1.73,2.15,0,0.1,4.0,0.71,0.906,ELITE,5,0.7457261570897392,-1.096932612157708,3.9341342478313903,0.8425862333134987,1.696262172986223,1.055140833712749,-0.3541320290525154,-1.145256334716087,0.795,0.067,1.0,0.862,0.949,0.907,0.338,0.065,STRONG,WEAK,ELITE,STRONG,ELITE,ELITE,BELOW,WEAK,9.0,🔴 RISIKO,Keins dominant,0.5818644873957799,600000.0
Marcell Major,Kazincbarcika,HUN,HUN - Nemzeti Bajnokság,21,U21,Left,,369,27.2,27.2,—,0,-2.25,838.26,193.8,1032.06,1.65,2,➡ MEDIUM,48.7,454.73,123.78,578.51,1.15,4,✅ YES,67.8,0.81,1.0,1.68,2.37,0,0.15,8.0,-0.578,0.1,WEAK,1,-0.3195383425592211,-1.28779232632651,0.6243413196645261,0.1004560500379156,-1.0537328363220673,-0.0393410743427985,-1.0789241827661653,-1.5673699602899167,0.328,0.047,0.733,0.574,0.093,0.534,0.083,0.009,BELOW,WEAK,AVERAGE,AVERAGE,WEAK,AVERAGE,WEAK,WEAK,9.0,🔴 RISIKO,Keins dominant,-0.7137338555532936,150000.0
Denny Samko,Karviná,CZE 1,CZE - First League,26,24+,Right,172.0,337,28.8,29.02,—,0,-0.65,763.83,296.94,1060.77,1.47,2,➡ MEDIUM,-25.8,413.63,201.45,615.08,0.93,4,✅ YES,26.7,0.77,0.97,,2.1,0,0.11,8.0,-0.628,0.078,WEAK,1,-0.5669818999519308,0.0319403964241066,-1.112338306047953,-1.8678116004066296,-1.0148899598698533,-0.2572623944306939,0.5121420674745006,-0.7506485427371892,0.22,0.499,0.054,0.02,0.109,0.412,0.719,0.176,WEAK,BELOW,WEAK,WEAK,WEAK,BELOW,AVERAGE,WEAK,9.0,🔴 RISIKO,Keins dominant,-0.5456086491733343,350000.0
Adam Morong,Skalica,SVK,SVK - Niké Liga,33,24+,Right,178.0,834,29.34,30.3,—,0,-0.11,782.51,303.23,1085.74,2.88,2,➡ MEDIUM,-7.1,301.18,91.1,392.28,0.72,1,❌ NO,-85.7,0.62,0.66,1.21,2.15,3,-0.04,5.0,0.492,0.823,STRONG,4,0.8103254789226605,0.315626712854856,-0.0045385560952503,0.7109735182858775,0.767309244503374,0.0542426937577706,1.08287080822715,0.1976202287909333,0.819,0.637,0.554,0.811,0.786,0.59,0.878,0.559,STRONG,AVERAGE,AVERAGE,STRONG,STRONG,AVERAGE,STRONG,AVERAGE,9.0,🔴 RISIKO,Keins dominant,0.2116048563047909,150000.0
Tomáš Ladra,Viktoria Plzeň,CZE 1,CZE - First League,29,24+,Right,178.0,349,28.02,28.02,—,0,-1.43,871.77,264.69,1136.46,1.6,3,🔼 HIGH,82.2,377.11,121.45,498.56,0.47,2,✅ YES,-9.8,0.81,0.84,1.63,2.12,0,0.15,6.0,0.333,0.726,AVERAGE,3,-0.482334581163939,0.7725119716458116,0.2566543350950642,0.0486834583625236,1.626239471412683,-0.4584633330291298,1.429221124540394,-0.5252348893439516,0.256,0.802,0.624,0.55,0.946,0.296,0.926,0.256,BELOW,STRONG,AVERAGE,AVERAGE,ELITE,BELOW,ELITE,BELOW,9.0,🔴 RISIKO,Keins dominant,0.1772682753905278,900000.0
Jakub Jędrasik,Pogoń Grod. Mazowiecki,POL 2,POL - I liga,21,U21,Right,176.0,231,29.53,29.53,🟠 MEDIUM,1,0.08,1001.01,419.46,1420.47,0.93,3,🔼 HIGH,211.4,511.76,116.31,628.07,0.0,2,✅ YES,124.8,0.86,,,2.15,0,0.2,8.0,-0.481,0.149,WEAK,1,-0.3574955662713853,-1.5654257228829505,-0.9929157860276514,0.8073041523750129,-0.2092934847948284,-0.5269132895386904,-1.002510209750778,0.0005328953158383,0.303,0.024,0.078,0.851,0.423,0.258,0.1,0.494,BELOW,WEAK,WEAK,STRONG,BELOW,BELOW,WEAK,BELOW,9.0,🔴 RISIKO,Keins dominant,-0.683159986865844,
Kosei Iwao,Puszcza Niepołomice,POL 2,POL - I liga,29,24+,Right,188.0,795,29.0,29.94,—,0,-0.45,898.3,280.84,1179.14,1.11,2,➡ MEDIUM,108.7,457.34,125.86,583.2,0.44,3,✅ YES,70.4,0.66,0.71,1.33,1.95,1,0.0,7.0,-0.048,0.426,BELOW,2,0.4317620793724902,-0.7057945266447522,2.6041097335491346,-0.2032006878673481,-0.9493665286815232,-0.0857544242697764,-0.3989062290606422,-1.074263018958347,0.693,0.149,0.976,0.441,0.138,0.51,0.323,0.085,AVERAGE,WEAK,ELITE,BELOW,WEAK,AVERAGE,BELOW,WEAK,9.0,🔴 RISIKO,Keins dominant,-0.4168793170314239,
Erik Daniel,Skalica,SVK,SVK - Niké Liga,34,24+,Right,178.0,1906,28.57,29.92,—,0,-0.88,832.23,266.99,1099.22,1.89,3,🔼 HIGH,42.6,314.8,68.08,382.88,0.43,0,❌ NO,-72.1,0.58,0.61,1.27,1.82,4,-0.08,5.0,0.607,0.884,STRONG,4,0.4115332599076963,0.7552793885579356,-0.8662814710309399,0.8066716439677066,1.7626037059335256,-0.0608795933998288,1.0770425481429815,0.9696489490392918,0.682,0.799,0.123,0.849,0.958,0.523,0.877,0.837,AVERAGE,STRONG,WEAK,STRONG,ELITE,AVERAGE,STRONG,STRONG,9.0,🔴 RISIKO,Keins dominant,0.2585121135511251,325000.0
